Participant;Data
Testie1;Time;State;Player Position X;Player Position Y;Player Position Z;Monster Position X;Monster Position Y;Monster Position Z;CurrentDeath
Testie17;0:19:103;Game;10,29219;-3,970003;21,87629;37,43557;-2,437836;55,63199;764
Testie17;0:19:269;Game;10,88724;-3,970004;21,57571;37,86056;-2,437836;55,07551;764
Testie17;0:19:429;Game;11,45753;-3,970003;21,28774;38,26781;-2,437836;54,54224;764
Testie17;0:19:582;Game;12,00928;-3,970003;21,02505;38,65741;-2,437836;54,03212;764
Testie17;0:19:741;Game;12,62973;-3,970004;20,78153;39,08227;-2,437836;53,4758;764
Testie17;0:19:901;Game;13,22697;-3,970003;20,55466;39,48944;-2,437836;52,94265;764
Testie17;0:20:068;Game;13,82444;-3,970003;20,32812;39,89663;-2,437836;52,40948;764
Testie17;0:20:227;Game;14,43782;-3,970004;20,15359;40,30371;-2,437836;51,87645;764
Testie17;0:20:388;Game;15,0988;-3,970003;20,06711;40,72841;-2,437836;51,32035;764
Testie17;0:20:548;Game;15,7294;-3,970004;19,96528;41,1354;-2,437836;50,78744;764
Testie17;0:20:714;Game;16,35725;-3,970003;19,84748;41,54219;-2,437836;50,2548;764
Testie17;0:20:866;Game;16,92921;-3,970003;19,73309;41,91352;-2,437836;49,76858;764
Testie17;0:21:033;Game;17,61028;-3,970003;19,59749;42,35545;-2,437836;49,18992;764
Testie17;0:21:186;Game;18,2134;-3,970003;19,49927;42,74415;-2,437836;48,68097;764
Testie17;0:21:360;Game;18,87724;-3,900711;19,43861;43,16793;-2,437836;48,12606;764
Testie17;0:21:505;Game;19,51421;-3,775376;19,38848;43,57372;-2,437836;47,59473;764
Testie17;0:21:665;Game;20,1235;-3,655488;19,34325;43,96127;-2,437836;47,08728;764
Testie17;0:21:825;Game;20,79009;-3,524326;19,32807;44,38343;-2,437836;46,53451;764
Testie17;0:21:992;Game;21,40104;-3,390644;19,31741;44,76918;-2,461056;46,02941;764
Testie17;0:22:151;Game;22,03982;-3,3;19,30626;45,17162;-2,52925;45,50246;764
Testie17;0:22:318;Game;22,70651;-3,3;19,29462;45,59083;-2,69403;44,95353;764
Testie17;0:22:463;Game;23,34521;-3,3;19,28347;45,99605;-2,911797;44,42294;764
Testie17;0:22:630;Game;23,95622;-3,3;19,27281;46,38538;-2,971169;43,91493;764
Testie17;0:22:791;Game;24,6228;-3,3;19,26117;46,80692;-2,971169;43,3587;764
Testie17;0:22:950;Game;25,26156;-3,3;19,25002;47,09768;-2,971169;42,78025;764
Testie17;0:23:110;Game;25,87263;-3,3;19,23936;47,19164;-2,971169;42,17162;764
Testie17;0:23:270;Game;26,5392;-3,3;19,22772;47,1694;-2,971169;41,47212;764
Testie17;0:23:429;Game;27,15018;-3,3;19,21706;47,14655;-2,971169;40,83028;764
Testie17;0:23:581;Game;27,78901;-3,3;19,2059;47,12267;-2,971169;40,1592;764
Testie17;0:23:749;Game;28,45552;-3,3;19,19427;47,09775;-2,971169;39,45902;764
Testie17;0:23:901;Game;29,09433;-3,3;19,18312;47,07387;-2,971169;38,78796;764
Testie17;0:24:075;Game;29,73308;-3,3;19,16964;47,04998;-2,971169;38,1169;764
Testie17;0:24:228;Game;30,3717;-3,3;19,15084;47,0261;-2,971169;37,44584;764
Testie17;0:24:394;Game;31,03805;-3,3;19,13028;47,00118;-2,971169;36,7456;764
Testie17;0:24:547;Game;31,64854;-3,3;19,1013;46,97833;-2,971169;36,10365;764
Testie17;0:24:706;Game;32,28691;-3,3;19,06896;46,95443;-2,971169;35,43228;764
Testie17;0:24:874;Game;33,21624;-3,647726;19,03222;46,92953;-2,971169;34,73248;764
Testie17;0:25:026;Game;34,07487;-3,942691;19,18013;46,90837;-2,971169;34,11994;764
Testie17;0:25:193;Game;35,00967;-3,97;19,53369;46,88553;-2,971169;33,42251;764
Testie17;0:25:353;Game;35,8557;-3,97;20,06108;46,86141;-2,971169;32,72416;764
Testie17;0:25:513;Game;36,61894;-3,97;20,64041;46,83814;-2,971169;32,05538;764
Testie17;0:25:665;Game;37,34915;-3,97;21,19467;46,81559;-2,971169;31,41578;764
Testie17;0:25:832;Game;38,14571;-3,97;21,79939;46,78973;-2,971169;30,71745;764
Testie17;0:25:985;Game;38,94438;-3,97;22,21999;46,76636;-2,971169;30,10989;764
Testie17;0:26:152;Game;39,48506;-3,97;21,66533;46,75069;-2,971169;29,70469;764
Testie17;0:26:311;Game;39,4476;-3,97;20,75628;46,74308;-2,971169;29,50774;764
Testie17;0:26:478;Game;39,37763;-3,97;19,76167;46,74195;-2,971169;29,47855;764
Testie17;0:26:630;Game;39,59068;-3,97;18,82952;46,74195;-2,971169;29,47855;764
Testie17;0:26:791;Game;40,05499;-3,97;17,99551;46,74195;-2,971169;29,47855;764
Testie17;0:26:944;Game;40,68825;-3,97;17,27713;46,74195;-2,971169;29,47855;764
Testie17;0:27:103;Game;41,36985;-3,97;16,60376;46,74195;-2,971169;29,47855;764
Testie17;0:27:262;Game;42,03521;-3,97;15,91454;46,74195;-2,971169;29,47855;764
Testie17;0:27:429;Game;42,68236;-3,97;15,20744;46,74195;-2,971169;29,47855;764
Testie17;0:27:582;Game;43,30034;-3,97;14,53066;46,74195;-2,971169;29,47855;764
Testie17;0:27:741;Game;43,97753;-3,97;13,79465;46,74195;-2,971169;29,47855;764
Testie17;0:27:902;Game;44,74949;-3,970003;13,24279;46,74195;-2,971169;29,47855;764
Testie17;0:28:062;Game;45,57835;-3,970003;12,96223;46,74195;-2,971169;29,47855;764
Testie17;0:28:227;Game;46,56618;-3,970003;12,63171;46,74195;-2,971169;29,47855;764
Testie17;0:28:388;Game;47,4751;-3,970003;12,32759;46,74195;-2,971169;29,47855;764
Testie17;0:28:547;Game;48,37606;-3,970003;12,00145;46,74195;-2,971169;29,47855;764
Testie17;0:28:707;Game;49,2771;-3,970003;11,67527;46,74195;-2,971169;29,47855;764
Testie17;0:28:874;Game;50,25327;-3,970003;11,46157;46,74195;-2,971169;29,47855;764
Testie17;0:29:034;Game;51,20101;-3,970003;11,32419;46,74195;-2,971169;29,47855;764
Testie17;0:29:186;Game;52,09563;-3,970003;11,61756;46,74195;-2,971169;29,47855;764
Testie17;0:29:345;Game;52,81308;-3,970003;12,11824;46,74195;-2,971169;29,47855;764
Testie17;0:29:506;Game;53,73217;-3,970003;12,59698;46,74195;-2,971169;29,47855;764
Testie17;0:29:666;Game;54,58373;-3,970003;12,93396;46,74195;-2,971169;29,47855;764
Testie17;0:29:832;Game;55,3725;-3,970003;13,54483;46,74195;-2,971169;29,47855;764
Testie17;0:29:986;Game;56,03578;-3,970003;14,23409;46,74195;-2,971169;29,47855;764
Testie17;0:30:159;Game;56,54584;-3,970003;15,04407;46,74195;-2,971169;29,47855;764
Testie17;0:30:304;Game;56,87121;-3,970003;15,94126;46,74195;-2,971169;29,47855;764
Testie17;0:30:464;Game;57,0266;-3,970003;16,88657;46,74195;-2,971169;29,47855;764
Testie17;0:30:624;Game;57,1323;-3,970003;17,75518;46,74195;-2,971169;29,47855;764
Testie17;0:30:791;Game;57,22154;-3,970003;18,75105;46,74195;-2,971169;29,47855;764
Testie17;0:30:957;Game;57,13126;-3,970003;19,74509;46,74195;-2,971169;29,47855;764
Testie17;0:31:102;Game;56,98959;-3,970003;20,693;46,74195;-2,971169;29,47855;764
Testie17;0:31:262;Game;56,8506;-3,970003;21,59896;46,74195;-2,971169;29,47855;764
Testie17;0:31:423;Game;56,53479;-3,970003;22,54508;46,74195;-2,971169;29,47855;764
Testie17;0:31:595;Game;56,12247;-3,970003;23,4102;46,74195;-2,971169;29,47855;764
Testie17;0:31:742;Game;55,70675;-3,970003;24,27384;46,74195;-2,971169;29,47855;764
Testie17;0:31:901;Game;55,36543;-3,970003;25,0787;46,74195;-2,971169;29,47855;764
Testie17;0:32:075;Game;55,03662;-3,970003;26,0671;46,74195;-2,971169;29,47855;764
Testie17;0:32:241;Game;54,72092;-3,970003;27,01615;46,74195;-2,971169;29,47855;764
Testie17;0:32:389;Game;54,4104;-3,970003;27,92266;46,74195;-2,971169;29,47855;764
Testie17;0:32:547;Game;54,06478;-3,970003;28,81632;46,74195;-2,971169;29,47855;764
Testie17;0:32:714;Game;53,72271;-3,970003;29,7117;46,74195;-2,971169;29,47855;764
Testie17;0:32:880;Game;53,42507;-3,970003;30,6216;46,74195;-2,971169;29,47855;764
Testie17;0:33:041;Game;53,2573;-3,970003;31,56511;46,80171;-2,971169;29,49052;764
Testie17;0:33:187;Game;53,10686;-3,970003;32,42707;47,0229;-2,971169;29,54984;764
Testie17;0:33:360;Game;52,93529;-3,970003;33,45458;47,48069;-2,971169;29,72387;764
Testie17;0:33:519;Game;52,81745;-3,970003;34,40538;48,04966;-2,971169;30,03353;764
Testie17;0:33:680;Game;52,71328;-3,970003;35,35753;48,67423;-2,971169;30,53341;764
Testie17;0:33:825;Game;52,37224;-3,970003;36,24797;49,22959;-2,971169;31,20654;764
Testie17;0:33:991;Game;51,96037;-3,970003;37,06688;49,65966;-2,971169;31,92754;764
Testie17;0:34:145;Game;51,51967;-3,970003;37,91787;49,99822;-2,971169;32,73756;764
Testie17;0:34:318;Game;51,00179;-3,970003;38,77353;50,23675;-2,971169;33,62212;764
Testie17;0:34:464;Game;50,5389;-3,970003;39,51596;50,34134;-2,971169;34,41669;764
Testie17;0:34:623;Game;50,03124;-3,970003;40,32838;50,36094;-2,971169;35,29411;764
Testie17;0:34:786;Game;49,49271;-3,970003;41,21999;50,28206;-2,971169;36,24524;764
Testie17;0:34:950;Game;49,03726;-3,970003;42,01553;50,14021;-2,971169;37,07332;764
Testie17;0:35:110;Game;48,622;-3,970003;42,87854;49,94087;-2,971169;37,92875;764
Testie17;0:35:278;Game;48,29975;-3,970003;43,82447;49,7015;-2,971169;38,81351;764
Testie17;0:35:429;Game;48,11506;-3,970003;44,72203;49,47637;-2,971169;39,62314;764
Testie17;0:35:582;Game;47,94449;-3,970003;45,66511;49,25149;-2,971169;40,47239;764
Testie17;0:35:742;Game;47,776;-3,970003;46,56619;49,04767;-2,971169;41,28761;764
Testie17;0:35:902;Game;47,81382;-3,970003;47,51842;48,84651;-2,971169;42,14271;764
Testie17;0:36:068;Game;47,95816;-3,970003;48,50791;48,6825;-2,971169;43,04438;764
Testie17;0:36:241;Game;48,10854;-3,970003;49,5387;48,55969;-2,971169;43,98966;764
Testie17;0:36:387;Game;48,24823;-3,970003;50,48664;48,4547;-2,971169;44,85936;764
Testie17;0:36:548;Game;48,43672;-3,970003;51,42591;48,34992;-2,971169;45,72823;764
Testie17;0:36:714;Game;48,65068;-3,970003;52,36012;48,24754;-2,971169;46,59769;764
Testie17;0:36:867;Game;48,86466;-3,970003;53,2944;48,20874;-2,971169;47,47141;764
Testie17;0:37:027;Game;49,05997;-3,970003;54,14717;48,29836;-2,971169;48,26808;764
Testie17;0:37:187;Game;49,29256;-3,970003;55,16272;48,42446;-2,971169;49,21473;764
Testie17;0:37:360;Game;49,50648;-3,970003;56,09675;48,55349;-2,971169;50,08356;764
Testie17;0:37:512;Game;49,71113;-3,970003;56,99032;48,68676;-2,971169;50,91323;764
Testie17;0:37:665;Game;49,9344;-3,970003;57,96517;48,84095;-2,971169;51,81692;764
Testie17;0:37:825;Game;50,12973;-3,970003;58,818;48,98211;-2,971169;52,6064;764
Testie17;0:37:991;Game;50,35297;-3,970003;59,79276;49,14946;-2,971169;53,50766;764
Testie17;0:38:158;Game;50,57623;-3,970003;60,76757;49,32253;-2,971169;54,40789;764
Testie17;0:38:305;Game;50,78466;-3,970003;61,70302;49,49292;-2,971169;55,26977;764
Testie17;0:38:477;Game;50,9222;-3,970003;62,65152;49,6649;-2,971169;56,1315;764
Testie17;0:38:624;Game;51,04132;-3,970003;63,51782;49,8161;-2,971169;56,91879;764
Testie17;0:38:797;Game;51,30941;-3,970003;64,52369;49,99212;-2,971169;57,85728;764
Testie17;0:38:951;Game;51,51105;-3,970003;65,45867;50,1633;-2,971169;58,71882;764
Testie17;0:39:104;Game;51,59177;-3,970003;66,41374;50,33273;-2,971169;59,58093;764
Testie17;0:39:269;Game;51,64408;-3,970003;67,32866;50,48137;-2,971169;60,39223;764
Testie17;0:39:430;Game;51,5543;-3,970003;68,32236;50,61075;-2,971169;61,10519;764
Testie17;0:39:582;Game;51,36687;-3,970003;69,1769;50,69133;-2,971169;61,54925;764
Testie17;0:39:748;Game;51,15038;-3,970003;69,46272;50,7461;-2,971169;61,85106;764
Testie17;0:39:902;Game;50,95208;-3,970003;69,49883;50,76152;-2,971169;61,93605;764
Testie17;0:40:061;Game;50,89938;-3,970003;70,08748;50,76152;-2,971169;61,93605;764
Testie17;0:40:235;Game;51,36231;-3,970003;70,97041;50,76152;-2,971169;61,93605;764
Testie17;0:40:389;Game;51,87111;-3,970003;71,77527;50,76152;-2,971169;61,93605;764
Testie17;0:40:555;Game;51,6276;-3,970003;72,63736;50,76152;-2,971169;61,93605;764
Testie17;0:40:721;Game;51,21706;-3,970003;73,54911;50,76152;-2,971169;61,93605;764
Testie17;0:40:881;Game;50,92015;-3,970003;74,45942;50,76152;-2,971169;61,93605;764
Testie17;0:41:041;Game;50,69239;-3,970003;75,39004;50,76152;-2,971169;61,93605;764
Testie17;0:41:186;Game;50,56092;-3,970003;76,339;50,76152;-2,971169;61,93605;764
Testie17;0:41:346;Game;50,48805;-3,970003;77,2945;50,76152;-2,971169;61,93605;764
Testie17;0:41:512;Game;50,48732;-3,970003;78,21116;50,76152;-2,971169;61,93605;764
Testie17;0:41:679;Game;50,49081;-3,970003;79,21113;50,76152;-2,971169;61,93605;764
Testie17;0:41:824;Game;50,56992;-3,970003;80,08186;50,76152;-2,971169;61,93605;764
Testie17;0:41:985;Game;50,68836;-3,970003;81,03274;50,76152;-2,971169;61,93605;764
Testie17;0:42:152;Game;50,80533;-3,970003;82,02595;50,76152;-2,971169;61,93605;764
Testie17;0:42:318;Game;50,86484;-3,970003;83,02398;50,76152;-2,971169;61,93605;764
Testie17;0:42:464;Game;50,88644;-3,970003;83,98217;50,76152;-2,971169;61,93605;764
Testie17;0:42:624;Game;50,88077;-3,970003;84,85699;50,76152;-2,971169;61,93605;764
Testie17;0:42:797;Game;50,874;-3,970003;85,89862;50,76152;-2,971169;61,93605;764
Testie17;0:42:943;Game;50,87829;-3,642432;86,85708;50,76152;-2,971169;61,93605;764
Testie17;0:43:104;Game;50,88302;-3,217677;87,77372;50,76152;-2,971169;61,93605;764
Testie17;0:43:270;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:43:429;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:43:596;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:43:741;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:43:909;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:068;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:241;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:387;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:562;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:707;Game;50,79496;-2,76425;88,60006;50,76152;-2,971169;61,93605;764
Testie17;0:44:881;Game;50,95082;-3,012964;88,2155;50,76152;-2,971169;61,93605;764
Testie17;0:45:027;Game;51,07388;-3,303353;87,58883;50,76152;-2,971169;61,93605;764
Testie17;0:45:187;Game;51,25114;-3,572998;87,00693;50,76152;-2,971169;61,93605;764
Testie17;0:45:346;Game;51,5719;-3,970003;86,45531;50,76152;-2,971169;61,93605;764
Testie17;0:45:506;Game;52,1367;-3,970003;86,13277;50,76152;-2,971169;61,93605;764
Testie17;0:45:665;Game;52,73227;-3,970003;85,99562;50,76152;-2,971169;61,93605;764
Testie17;0:45:832;Game;53,38861;-3,970003;85,91186;50,76152;-2,971169;61,93605;764
Testie17;0:45:985;Game;53,91256;-3,970003;86,26024;50,76152;-2,971169;61,93605;764
Testie17;0:46:144;Game;54,36386;-3,970003;86,71153;50,76152;-2,971169;61,93605;764
Testie17;0:46:304;Game;54,61473;-3,970003;87,29247;50,76152;-2,971169;61,93605;764
Testie17;0:46:464;Game;54,70889;-3,970003;87,8681;50,76152;-2,971169;61,93605;764
Testie17;0:46:631;Game;54,80082;-3,970003;88,55597;50,76152;-2,971169;61,93605;764
Testie17;0:46:783;Game;54,84132;-3,970003;89,19368;50,76152;-2,971169;61,93605;764
Testie17;0:46:957;Game;54,86841;-3,970003;89,83168;50,76152;-2,971169;61,93605;764
Testie17;0:47:110;Game;54,86521;-3,970003;90,44284;50,76152;-2,971169;61,93605;764
Testie17;0:47:270;Game;54,86187;-3,970003;91,08176;50,76152;-2,971169;61,93605;764
Testie17;0:47:437;Game;54,82162;-3,970003;91,74665;50,76152;-2,971169;61,93605;764
Testie17;0:47:582;Game;54,66368;-3,970003;92,36481;50,76152;-2,971169;61,93605;764
Testie17;0:47:756;Game;54,47793;-3,970003;92,97617;50,76152;-2,971169;61,93605;764
Testie17;0:47:902;Game;54,2912;-3,970003;93,5871;50,76152;-2,971169;61,93605;764
Testie17;0:48:069;Game;54,02018;-3,970003;94,13275;50,76152;-2,971169;61,93605;764
Testie17;0:48:221;Game;53,63946;-3,970003;94,68037;50,76152;-2,971169;61,93605;764
Testie17;0:48:387;Game;53,25814;-3,970003;95,22673;50,76152;-2,971169;61,93605;764
Testie17;0:48:547;Game;52,94074;-3,970003;95,77947;50,76152;-2,971169;61,93605;764
Testie17;0:48:707;Game;52,70739;-3,970003;96,37411;50,76152;-2,971169;61,93605;764
Testie17;0:48:866;Game;52,3591;-3,970003;97,26703;50,76152;-2,971169;61,93605;764
Testie17;0:49:026;Game;52,0018;-3,970003;98,15641;50,76152;-2,971169;61,93605;764
Testie17;0:49:186;Game;51,64331;-3,970003;99,04486;50,76152;-2,971169;61,93605;764
Testie17;0:49:360;Game;51,28822;-3,970003;100,0239;50,76152;-2,971169;61,93605;764
Testie17;0:49:505;Game;51,11608;-3,970003;100,9654;50,76152;-2,971169;61,93605;764
Testie17;0:49:665;Game;51,0113;-3,970003;101,8337;50,76152;-2,971169;61,93605;764
Testie17;0:49:832;Game;50,92821;-3,954507;102,8299;50,76152;-2,971169;61,93605;764
Testie17;0:49:985;Game;50,89462;-3,963239;103,8292;50,76152;-2,971169;61,93605;764
Testie17;0:50:152;Game;50,8627;-3,963239;104,7455;50,76152;-2,971169;61,93605;764
Testie17;0:50:311;Game;50,8278;-3,963249;105,745;50,76152;-2,971169;61,93605;764
Testie17;0:50:472;Game;50,79594;-3,963247;106,6613;50,76152;-2,971169;61,93605;764
Testie17;0:50:637;Game;50,76977;-3,963246;107,6606;50,76152;-2,971169;61,93605;764
Testie17;0:50:784;Game;50,74578;-3,963244;108,5769;50,76152;-2,971169;61,93605;764
Testie17;0:50:950;Game;50,72432;-3,963243;109,3961;50,76152;-2,971169;61,93605;764
Testie17;0:51:104;Game;50,71434;-3,963243;109,8404;50,76152;-2,971169;61,93605;764
Testie17;0:51:262;Game;50,714;-3,963242;110,035;50,76152;-2,971169;61,93605;764
Testie17;0:51:429;Game;50,78122;-3,963259;110,9344;50,76152;-2,971169;61,93605;764
Testie17;0:51:582;Game;51,06423;-3,963257;111,8432;50,76152;-2,971169;61,93605;764
Testie17;0:51:749;Game;51,59575;-3,963254;112,638;50,76152;-2,971169;61,93605;764
Testie17;0:51:901;Game;52,24494;-3,963252;113,3035;50,76152;-2,971169;61,93605;764
Testie17;0:52:061;Game;53,02245;-3,963251;113,7044;50,76152;-2,971169;61,93605;764
Testie17;0:52:242;Game;53,73246;-3,96325;114,4892;50,76152;-2,971169;61,93605;764
Testie17;0:52:395;Game;54,10036;-3,969701;115,3289;50,76152;-2,971169;61,93605;764
Testie17;0:52:547;Game;54,46975;-3,978225;116,2581;50,76152;-2,971169;61,93605;764
Testie17;0:52:721;Game;54,61026;-4,008225;117,2041;50,76152;-2,971169;61,93605;764
Testie17;0:52:867;Game;54,6987;-4,008225;118,0747;50,76152;-2,971169;61,93605;764
Testie17;0:53:034;Game;54,80397;-4,008225;119,1111;50,76152;-2,971169;61,93605;764
Testie17;0:53:186;Game;54,90081;-4,008225;120,0645;50,76152;-2,971169;61,93605;764
Testie17;0:53:346;Game;54,9922;-4,008225;120,9765;50,76152;-2,971169;61,93605;764
Testie17;0:53:508;Game;55,06855;-4,008225;121,9734;50,76152;-2,971169;61,93605;764
Testie17;0:53:679;Game;55,09623;-4,008225;122,9307;50,76152;-2,971169;61,93605;764
Testie17;0:53:831;Game;55,09623;-4,008225;123,8882;50,76152;-2,971169;61,93605;764
Testie17;0:53:984;Game;55,09623;-4,008225;124,8456;50,76152;-2,971169;61,93605;764
Testie17;0:54:158;Game;55,09638;-4,008225;125,8026;50,76152;-2,971169;61,93605;764
Testie17;0:54:312;Game;55,09638;-4,008224;126,7599;50,76152;-2,971169;61,93605;764
Testie17;0:54:464;Game;55,09639;-4,008225;127,7171;50,76152;-2,971169;61,93605;764
Testie17;0:54:630;Game;55,09639;-4,008225;128,6327;50,76152;-2,971169;61,93605;764
Testie17;0:54:791;Game;55,09639;-4,008225;129,6315;50,76152;-2,971169;61,93605;764
Testie17;0:54:944;Game;55,0972;-3,952206;130,5892;50,76152;-2,971169;61,93605;764
Testie17;0:55:116;Game;55,0972;-3,952206;131,5469;50,76152;-2,971169;61,93605;764
Testie17;0:55:262;Game;55,09762;-3,952206;132,5047;50,76152;-2,971169;61,93605;764
Testie17;0:55:422;Game;55,09763;-3,952206;133,4631;50,76152;-2,971169;61,93605;764
Testie17;0:55:596;Game;55,09763;-3,952206;134,4211;50,76152;-2,971169;61,93605;764
Testie17;0:55:744;Game;55,09763;-3,913172;135,2798;50,76152;-2,971169;61,93605;764
Testie17;0:55:902;Game;55,86262;-3,952206;135,8724;50,76152;-2,971169;61,93605;764
Testie17;0:56:062;Game;56,70338;-3,952206;136,112;50,76152;-2,971169;61,93605;764
Testie17;0:56:234;Game;57,78074;-3,952206;136,2191;50,76152;-2,971169;61,93605;764
Testie17;0:56:394;Game;58,69498;-3,952206;136,2862;50,76152;-2,971169;61,93605;764
Testie17;0:56:547;Game;59,69214;-3,952206;136,3594;50,76152;-2,971169;61,93605;764
Testie17;0:56:708;Game;60,60659;-3,952206;136,4235;50,76152;-2,971169;61,93605;764
Testie17;0:56:867;Game;61,60585;-3,952206;136,4182;50,76152;-2,971169;61,93605;764
Testie17;0:57:026;Game;62,56295;-3,952206;136,3615;50,76152;-2,971169;61,93605;764
Testie17;0:57:193;Game;63,51928;-3,952206;136,3046;50,76152;-2,971169;61,93605;764
Testie17;0:57:346;Game;64,43427;-3,952206;136,2503;50,76152;-2,971169;61,93605;764
Testie17;0:57:513;Game;65,39091;-3,952206;136,1934;50,76152;-2,971169;61,93605;764
Testie17;0:57:679;Game;66,38911;-3,952206;136,1341;50,73575;-2,971169;61,94612;764
Testie17;0:57:832;Game;67,3458;-3,952206;136,0773;50,54154;-2,971169;62,022;764
Testie17;0:57:986;Game;68,3024;-3,952206;136,0205;50,15619;-2,971169;62,17256;764
Testie17;0:58:144;Game;69,17612;-3,952206;135,9697;49,64116;-2,971169;62,37379;764
Testie17;0:58:311;Game;70,17484;-3,952206;135,9176;48,98722;-2,971169;62,6293;764
Testie17;0:58:464;Game;71,13243;-3,947049;135,9185;48,36086;-2,971169;62,87404;764
Testie17;0:58:623;Game;72,11904;-3,947048;136,0751;47,70754;-2,971169;63,12931;764
Testie17;0:58:797;Game;73,05217;-3,947048;136,2942;47,08149;-2,971169;63,37392;764
Testie17;0:58:942;Game;73,86439;-3,912789;136,7639;46,45616;-2,971169;63,61826;764
Testie17;0:59:103;Game;74,27095;-3,947048;137,6119;45,83126;-2,804803;63,86243;764
Testie17;0:59:270;Game;74,36756;-3,947048;138,5643;44,33477;-2,520144;64,44717;764
Testie17;0:59:423;Game;74,42802;-3,947049;139,5206;41,62451;-2,448748;65,50615;764
Testie17;0:59:582;Game;74,45638;-3,947444;140,4371;41,2129;-2,438828;66,94378;764
Testie17;0:59:750;Game;74,19773;-3,952206;141,3604;41,21629;-2,440114;68,5977;764
Testie17;0:59:902;Game;73,6389;-3,963231;142,0089;41,21926;-2,44124;70,04573;764
Testie17;1:00:075;Game;72,6824;-3,963231;142,4008;41,22279;-2,44258;71,76965;764
Testie17;1:00:242;Game;71,70361;-3,963231;142,6052;41,22619;-2,443867;73,42441;764
Testie17;1:00:396;Game;70,80579;-3,963232;142,7902;41,22929;-2,445046;74,94144;764
Testie17;1:00:547;Game;69,81751;-3,963228;142,9367;41,23269;-2,446333;76,59625;764
Testie17;1:00:707;Game;68,94231;-3,963228;142,935;41,23566;-2,447459;78,04472;764
Testie17;1:00:867;Game;67,94254;-3,963229;142,9263;41,23897;-2,437836;79,65947;764
Testie17;1:01:033;Game;66,98547;-3,96323;142,8855;41,32919;-2,437836;80,28391;764
Testie17;1:01:187;Game;65,98919;-3,963232;142,7983;41,60583;-2,437836;80,82091;764
Testie17;1:01:346;Game;65,11761;-3,963229;142,7221;41,97977;-2,437836;81,13019;764
Testie17;1:01:512;Game;64,12137;-3,963229;142,6349;42,52901;-2,437836;81,13019;764
Testie17;1:01:679;Game;63,12486;-3,96323;142,5501;43,18858;-2,437836;81,14321;764
Testie17;1:01:826;Game;62,16799;-3,963231;142,5579;43,74283;-2,437836;81,28305;764
Testie17;1:01:984;Game;61,31354;-3,963232;142,7461;44,12733;-2,437836;81,54339;764
Testie17;1:02:145;Game;60,33969;-3,963228;142,973;44,42046;-2,437836;81,98858;764
Testie17;1:02:319;Game;59,35194;-3,963228;143,1177;44,55108;-2,437836;82,58529;764
Testie17;1:02:464;Game;58,3968;-3,963229;143,0555;44,56246;-2,437836;83,25488;764
Testie17;1:02:624;Game;57,52498;-3,96323;142,9778;44,56829;-2,437836;83,87049;764
Testie17;1:02:798;Game;56,48731;-3,963231;143,0296;44,57522;-2,437836;84,60289;764
Testie17;1:02:943;Game;55,62887;-3,96323;143,4324;44,58159;-2,437836;85,27702;764
Testie17;1:03:102;Game;55,11609;-3,963225;144,1364;44,5874;-2,437836;85,89234;764
Testie17;1:03:262;Game;54,65514;-3,963227;144,9764;44,59377;-2,437836;86,56628;764
Testie17;1:03:429;Game;54,36229;-3,963227;145,9711;44,60069;-2,437836;87,29881;764
Testie17;1:03:589;Game;54,18712;-3,963227;146,913;44,60706;-2,437836;87,97285;764
Testie17;1:03:742;Game;54,0285;-3,963228;147,7736;44,61287;-2,437836;88,58835;764
Testie17;1:03:901;Game;53,98065;-3,963229;148,5741;44,61952;-2,437836;89,29154;764
Testie17;1:04:068;Game;54,20753;-3,963229;149,5042;44,6326;-2,438139;89,96259;764
Testie17;1:04:235;Game;54,6187;-3,963234;150,4067;44,79057;-2,496775;90,59714;764
Testie17;1:04:394;Game;55,48421;-3,963233;150,8762;45,14661;-2,59092;91,13098;764
Testie17;1:04:548;Game;56,38772;-3,963229;151,1954;45,65625;-2,779782;91,54489;764
Testie17;1:04:707;Game;57,21436;-3,96323;151,5903;46,17683;-2,910742;91,92106;764
Testie17;1:04:867;Game;57,72812;-3,963232;152,3606;46,72105;-2,925605;92,31413;764
Testie17;1:05:034;Game;58,00271;-3,965235;153,2973;47,28911;-2,941123;92,72384;764
Testie17;1:05:186;Game;58,18409;-4,087225;154,1954;47,81192;-2,955423;93,09882;764
Testie17;1:05:346;Game;58,25535;-4,087225;155,1927;48,38108;-2,968138;93,507;764
Testie17;1:05:506;Game;58,18837;-4,087224;156,1441;48,94337;-2,693423;93,87203;764
