Testie,Time,State,Player Position X,Player Position Y,Player Position Z,Monster Position X,Monster Position Y,Monster Position Z,CurrentDeath
Testie8,182315,Game,25.99098,-8.963225,144.9449,36.47559,-2.971169,128.9062,642
Testie8,182482,Game,25.98977,-8.963225,144.908,36.47559,-2.971169,128.9062,642
Testie8,182648,Game,25.98977,-8.963225,144.908,36.47559,-2.971169,128.9062,642
Testie8,182798,Game,25.98977,-8.963225,144.908,36.47559,-2.971169,128.9062,642
Testie8,182965,Game,25.98977,-8.963225,144.908,36.47559,-2.971169,128.9062,642
Testie8,183115,Game,26.53889,-8.963224,145.4486,36.47559,-2.971169,128.9062,642
Testie8,183282,Game,26.90241,-8.963224,146.3801,36.47559,-2.971169,128.9062,642
Testie8,183448,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,183598,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,183765,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,183915,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184082,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184248,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184398,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184564,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184715,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,184882,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,185048,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,185198,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,185365,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,185515,Game,26.90241,-8.963225,146.3801,36.47559,-2.971169,128.9062,642
Testie8,185682,Game,26.91648,-8.963224,146.2812,36.47559,-2.971169,128.9062,642
Testie8,185848,Game,27.0574,-8.963225,145.2911,36.47559,-2.971169,128.9062,642
Testie8,185998,Game,27.18421,-8.963225,144.4001,36.47559,-2.971169,128.9062,642
Testie8,186165,Game,27.3251,-8.963225,143.4102,36.47559,-2.971169,128.9062,642
Testie8,186315,Game,27.45192,-8.963225,142.5192,36.47559,-2.971169,128.9062,642
Testie8,186482,Game,27.593,-8.963225,141.5292,36.47559,-2.971169,128.9062,642
Testie8,186648,Game,27.74012,-8.963225,140.5401,36.20975,-2.971169,128.9675,642
Testie8,186798,Game,28.05486,-8.963225,139.8282,35.84007,-2.974712,129.0765,642
Testie8,186965,Game,28.37837,-8.963225,138.9267,34.03443,-3.026286,129.8392,642
Testie8,187115,Game,28.50229,-8.963225,138.1365,32.40942,-3.072701,130.5257,642
Testie8,187281,Game,28.50229,-8.963225,138.1365,30.60408,-3.124267,131.2884,642
Testie8,187448,Game,28.50229,-8.963225,138.1365,28.79835,-3.175844,132.0512,642
Testie8,187598,Game,28.50229,-8.963225,138.1365,27.17331,-3.22226,132.7377,642
Testie8,187765,Game,28.50229,-8.963225,138.1365,25.36769,-3.273833,133.5005,642
Testie8,187915,Game,28.50229,-8.963225,138.1365,23.74285,-3.320244,134.1869,642
Testie8,188082,Game,28.50229,-8.963225,138.1365,21.93724,-3.371818,134.9496,642
Testie8,188248,Game,28.50229,-8.963225,138.1365,20.1314,-3.423397,135.7125,642
Testie8,188398,Game,28.50229,-8.963225,138.1365,18.50638,-3.469812,136.399,642
Testie8,188565,Game,28.43577,-8.963225,138.8377,17.83918,-3.237835,136.5707,642
Testie8,188715,Game,28.2773,-8.963225,139.4135,17.83918,-3.237835,136.5707,642
Testie8,188882,Game,27.79465,-8.963225,140.0695,17.83918,-3.237835,136.5707,642
Testie8,189048,Game,26.94989,-8.963225,140.5081,17.83918,-3.237835,136.5707,642
Testie8,189199,Game,26.16502,-8.963225,140.9157,17.83918,-3.237835,136.5707,642
Testie8,189364,Game,25.91666,-8.963225,141.8565,17.83918,-3.237835,136.5707,642
Testie8,189515,Game,25.73065,-8.963225,142.7366,17.83918,-3.237835,136.5707,642
Testie8,189682,Game,25.42173,-8.963225,143.615,17.83918,-3.237835,136.5707,642
Testie8,189848,Game,25.42173,-8.963225,144.1016,17.83918,-3.237835,136.5707,642
Testie8,189997,Game,25.42173,-8.963225,144.4253,17.83918,-3.237835,136.5707,642
Testie8,190165,Game,25.42173,-8.963225,144.4253,17.83918,-3.237835,136.5707,642
Testie8,190315,Game,25.42173,-8.963224,144.4253,17.88991,-3.237835,136.545,642
Testie8,190482,Game,25.42173,-8.963225,144.4082,17.96236,-3.237835,136.5082,642
Testie8,190648,Game,25.42173,-8.963225,144.4082,19.7245,-3.188823,135.7601,642
Testie8,190798,Game,25.42173,-8.963225,144.4082,21.34843,-3.14361,135.0708,642
Testie8,190965,Game,25.42173,-8.963225,144.4082,23.15294,-3.093369,134.3048,642
Testie8,191115,Game,25.42173,-8.963225,144.4082,24.77713,-3.04815,133.6154,642
Testie8,191282,Game,25.42173,-8.963225,144.4082,26.5809,-2.99793,132.8498,642
Testie8,191448,Game,25.42173,-8.963225,144.4082,28.38541,-2.94769,132.0838,642
Testie8,191598,Game,25.42173,-8.963225,144.4082,30.00927,-2.902478,131.3945,642
Testie8,191765,Game,25.42173,-8.963225,144.4082,31.8134,-2.852249,130.6288,642
Testie8,191915,Game,25.42173,-8.963225,144.4082,33.43748,-2.807032,129.9394,642
Testie8,192082,Game,25.42173,-8.963225,144.4082,35.24164,-2.756801,129.1736,642
Testie8,192248,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,192398,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,192565,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,192715,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,192881,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193048,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193198,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193365,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193515,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193682,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193848,Game,25.42173,-8.963225,144.4082,36.17157,-2.971169,129.0184,642
Testie8,193999,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194165,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194315,Game,25.42173,-8.963224,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194482,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194648,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194798,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,194965,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195115,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195281,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195448,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195598,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195765,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,195915,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196081,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196248,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196398,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196565,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196715,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,196882,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197048,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197198,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197365,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197514,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197682,Game,25.42173,-8.963225,144.4253,36.17157,-2.971169,129.0184,642
Testie8,197848,Game,26.00318,-8.963225,144.8104,36.17157,-2.971169,129.0184,642
Testie8,197998,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198165,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198315,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198482,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198648,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198798,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,198965,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199115,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199282,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199448,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199598,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199765,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,199915,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,200082,Game,26.47929,-8.963225,145.1758,36.17157,-2.971169,129.0184,642
Testie8,200248,Game,26.47038,-8.963224,145.9756,36.17157,-2.971169,129.0184,642
Testie8,200398,Game,26.45938,-8.963225,146.8755,36.17157,-2.971169,129.0184,642
Testie8,200565,Game,26.45572,-8.963225,147.1756,36.17157,-2.971169,129.0184,642
Testie8,200715,Game,26.45572,-8.963225,147.1756,36.17157,-2.971169,129.0184,642
Testie8,200881,Game,25.86256,-8.963225,147.0868,36.17157,-2.971169,129.0184,642
Testie8,201048,Game,25.45619,-8.963225,146.9183,36.17157,-2.971169,129.0184,642
Testie8,201198,Game,25.45619,-8.963225,146.7666,36.17157,-2.971169,129.0184,642
Testie8,201365,Game,25.45619,-8.963225,146.7329,36.17157,-2.971169,129.0184,642
Testie8,201515,Game,25.45619,-8.963225,146.7329,36.17157,-2.971169,129.0184,642
Testie8,201681,Game,25.45619,-8.963225,146.7329,36.17157,-2.971169,129.0184,642
Testie8,201848,Game,25.57415,-8.963225,146.0428,36.17157,-2.971169,129.0184,642
Testie8,201998,Game,25.91404,-8.963225,145.4398,36.17157,-2.971169,129.0184,642
Testie8,202165,Game,26.08253,-8.963225,144.4541,36.17157,-2.971169,129.0184,642
Testie8,202315,Game,26.2342,-8.963225,143.5668,36.17157,-2.971169,129.0184,642
Testie8,202481,Game,26.40271,-8.963225,142.581,36.17157,-2.971169,129.0184,642
Testie8,202648,Game,26.57119,-8.963225,141.5954,36.00379,-2.971169,129.023,642
Testie8,202798,Game,26.72281,-8.963225,140.7084,33.31239,-3.046909,130.1443,642
Testie8,202965,Game,27.02412,-8.963224,140.5608,29.70063,-3.150072,131.67,642
Testie8,203115,Game,27.10376,-8.963225,140.5367,26.4502,-3.242914,133.0432,642
Testie8,203282,Game,27.10376,-8.963225,140.5367,22.8399,-3.346035,134.5683,642
Testie8,203448,Game,27.31252,-8.963225,140.428,19.22875,-3.44918,136.0938,642
Testie8,203598,Game,27.80247,-8.963225,140.0818,17.19158,-3.237835,136.6616,642
Testie8,203765,Game,28.29162,-8.963225,139.3456,15.84504,-3.237835,136.794,642
Testie8,203915,Game,28.46477,-8.963225,138.4681,14.57262,-3.222436,136.8486,642
Testie8,204082,Game,28.49847,-8.963225,138.2709,13.09627,-3.171168,136.8187,642
Testie8,204248,Game,28.49847,-8.963225,138.2709,11.56845,-3.171168,136.662,642
Testie8,204398,Game,28.49847,-8.963225,138.2709,10.1804,-3.171168,136.3734,642
Testie8,204565,Game,28.49847,-8.963225,138.2709,8.703358,-3.171168,135.8642,642
Testie8,204715,Game,28.49847,-8.963225,138.2709,7.456715,-3.171168,135.2376,642
Testie8,204882,Game,28.49847,-8.963225,138.2709,6.173561,-3.171168,134.3591,642
Testie8,205048,Game,28.49847,-8.963225,138.2709,5.304707,-3.171168,133.1651,642
Testie8,205198,Game,28.49847,-8.963225,138.2709,4.653866,-3.171168,131.941,642
Testie8,205365,Game,28.49847,-8.963225,138.2709,3.616287,-3.171168,130.6592,642
Testie8,205515,Game,28.49847,-8.963225,138.2709,2.659271,-3.171168,129.5037,642
Testie8,205682,Game,28.49847,-8.963225,138.2709,1.596275,-3.171168,128.2204,642
Testie8,205848,Game,28.49847,-8.963225,138.2709,0.5330696,-3.171168,126.9367,642
Testie8,205998,Game,28.49847,-8.963225,138.2709,-0.4249954,-3.171168,125.8019,642
Testie8,206165,Game,28.49847,-8.963225,138.2709,-1.405773,-3.171168,124.526,642
Testie8,206315,Game,28.49847,-8.963225,138.2709,-2.119354,-3.171168,123.2939,642
Testie8,206482,Game,28.49847,-8.963225,138.2709,-2.302555,-3.171168,121.8563,642
Testie8,206648,Game,28.49847,-8.963225,138.2709,-2.154995,-3.171168,121.0768,642
Testie8,206798,Game,28.47118,-8.963225,138.4647,-2.035892,-3.171168,120.2326,642
Testie8,206965,Game,28.44863,-8.963225,138.8703,-2.184738,-3.171168,118.7447,642
Testie8,207115,Game,28.28927,-8.963225,139.4005,-2.307613,-3.171168,117.2591,642
Testie8,207281,Game,27.75211,-8.963224,140.1093,-2.441936,-3.171168,115.5982,642
Testie8,207448,Game,27.43246,-8.963225,140.8402,-2.576286,-3.171168,113.937,642
Testie8,207598,Game,27.43246,-8.963225,140.8402,-2.697205,-3.171168,112.4419,642
Testie8,207765,Game,27.43246,-8.963225,140.8402,-2.831585,-3.171168,110.7802,642
Testie8,207915,Game,27.43246,-8.963225,140.8402,-2.952465,-3.171168,109.2856,642
Testie8,208082,Game,27.43246,-8.963225,140.8402,-3.08683,-3.171168,107.6242,642
Testie8,208248,Game,27.43246,-8.963225,140.8402,-3.215206,-3.171168,105.9661,642
Testie8,208398,Game,27.43246,-8.963225,140.8402,-3.307785,-3.171168,104.4897,642
Testie8,208565,Game,27.43246,-8.963225,140.8402,-3.445671,-3.171168,102.8522,642
Testie8,208715,Game,27.43246,-8.963225,140.8402,-3.68119,-3.154421,101.4061,642
Testie8,208881,Game,27.43246,-8.963225,140.8402,-3.961109,-3.128179,99.97228,642
Testie8,209048,Game,27.43246,-8.963225,140.8402,-3.864681,-3.171168,99.17362,642
Testie8,209198,Game,27.43246,-8.963225,140.8402,-3.529949,-3.171168,98.90584,642
Testie8,209365,Game,27.43246,-8.963225,140.8402,-3.502556,-3.171168,98.10432,642
Testie8,209515,Game,27.43246,-8.963225,140.8402,-3.606934,-3.161383,97.56968,642
Testie8,209682,Game,27.43246,-8.963225,140.8402,-3.682487,-3.1543,97.18266,642
Testie8,209848,Game,27.43246,-8.963225,140.8402,-3.715473,-3.151207,97.01373,642
Testie8,209999,Game,27.43246,-8.963225,140.8402,-3.717064,-3.151058,97.00558,642
Testie8,210165,Game,28.22913,-8.963224,140.8931,-3.717064,-3.151058,97.00558,642
Testie8,210315,Game,29.12423,-8.963224,140.8008,-3.717064,-3.151058,97.00558,642
Testie8,210482,Game,30.10275,-8.963225,140.6039,-3.717064,-3.151058,97.00558,642
Testie8,210648,Game,31.05264,-8.963225,140.2916,-3.717064,-3.151058,97.00558,642
Testie8,210798,Game,31.91024,-8.963225,140.0194,-3.717064,-3.151058,97.00558,642
Testie8,210965,Game,32.88909,-8.963225,139.8165,-3.717064,-3.151058,97.00558,642
Testie8,211115,Game,33.77477,-8.963224,139.6571,-3.717064,-3.151058,97.00558,642
Testie8,211281,Game,34.75906,-8.963225,139.48,-3.717064,-3.151058,97.00558,642
Testie8,211448,Game,35.74605,-8.963225,139.3189,-3.717064,-3.151058,97.00558,642
Testie8,211598,Game,36.63527,-8.963225,139.1801,-3.717064,-3.151058,97.00558,642
Testie8,211765,Game,37.62712,-8.963225,139.0528,-3.717064,-3.151058,97.00558,642
Testie8,211915,Game,38.52193,-8.963225,138.9574,-3.717064,-3.151058,97.00558,642
Testie8,212082,Game,39.51941,-8.963225,138.888,-3.717064,-3.151058,97.00558,642
Testie8,212249,Game,40.51925,-8.963225,138.8679,-3.717064,-3.151058,97.00558,642
Testie8,212398,Game,41.41926,-8.525973,138.8615,-3.717064,-3.151058,97.00558,642
Testie8,212565,Game,42.41909,-8.062667,138.8562,-3.717064,-3.151058,97.00558,642
Testie8,212715,Game,43.31927,-7.645538,138.8517,-3.717064,-3.151058,97.00558,642
Testie8,212882,Game,44.3191,-7.182235,138.8563,-3.717064,-3.151058,97.00558,642
Testie8,213048,Game,45.31917,-6.963225,138.8619,-3.717064,-3.151058,97.00558,642
Testie8,213198,Game,46.21859,-6.963225,138.8926,-3.717064,-3.151058,97.00558,642
Testie8,213365,Game,47.21732,-6.963225,138.9427,-3.716599,-3.151102,97.00775,642
Testie8,213515,Game,48.11626,-6.963225,138.9814,-3.716599,-3.151102,97.00775,642
Testie8,213681,Game,49.11582,-6.963225,139.0111,-3.716599,-3.151102,97.00775,642
Testie8,213848,Game,50.11538,-6.963225,139.0407,-3.716599,-3.151102,97.00775,642
Testie8,213998,Game,51.015,-6.963225,139.0673,-3.716599,-3.151102,97.00775,642
Testie8,214165,Game,52.01482,-6.963225,139.0941,-3.716599,-3.151102,97.00775,642
Testie8,214315,Game,52.91424,-6.963225,139.1243,-3.716599,-3.151102,97.00775,642
Testie8,214482,Game,53.91353,-6.963225,139.158,-3.716599,-3.151102,97.00775,642
Testie8,214648,Game,54.91341,-6.963225,139.1828,-3.716599,-3.151102,97.00775,642
Testie8,214798,Game,55.81319,-6.013407,139.2011,-3.716599,-3.151102,97.00775,642
Testie8,214965,Game,56.81304,-6.013581,139.2198,-3.716599,-3.151102,97.00775,642
Testie8,215115,Game,57.71296,-6.357229,139.2347,-3.716599,-3.151102,97.00775,642
Testie8,215281,Game,58.71269,-6.357229,139.2472,-3.716599,-3.151102,97.00775,642
Testie8,215448,Game,59.71256,-6.435957,139.2348,-3.716599,-3.151102,97.00775,642
Testie8,215598,Game,60.6123,-6.963225,139.2113,-3.716599,-3.151102,97.00775,642
Testie8,215765,Game,61.54513,-6.963626,139.1869,-3.716599,-3.151102,97.00775,642
Testie8,215915,Game,62.37823,-6.963225,139.1651,-3.716599,-3.151102,97.00775,642
Testie8,216082,Game,63.04461,-6.963225,139.1476,-3.716599,-3.151102,97.00775,642
Testie8,216247,Game,64.04454,-6.963225,139.1214,-3.716599,-3.151102,97.00775,642
Testie8,216398,Game,64.94408,-6.963225,139.0979,-3.716599,-3.151102,97.00775,642
Testie8,216565,Game,65.94379,-7.482926,139.0717,-3.716599,-3.151102,97.00775,642
Testie8,216715,Game,66.84329,-7.899737,139.0482,-3.716599,-3.151102,97.00775,642
Testie8,216882,Game,67.84296,-8.362964,139.022,-3.716599,-3.151102,97.00775,642
Testie8,217049,Game,68.82085,-8.816105,139.0445,-3.716599,-3.151102,97.00775,642
Testie8,217199,Game,69.58426,-8.972225,139.5201,-3.716599,-3.151102,97.00775,642
Testie8,217365,Game,70.49097,-8.972225,139.9384,-3.716599,-3.151102,97.00775,642
Testie8,217515,Game,71.38084,-8.972225,139.9883,-3.716599,-3.151102,97.00775,642
Testie8,217681,Game,72.3419,-8.972225,139.8273,-3.716599,-3.151102,97.00775,642
Testie8,217848,Game,72.9575,-8.972225,140.1594,-3.716164,-3.151143,97.00993,642
Testie8,217998,Game,72.9575,-8.972225,140.1594,-3.691811,-3.153426,97.12743,642
Testie8,218165,Game,72.9575,-8.972225,140.1594,-3.621094,-3.160055,97.46456,642
Testie8,218315,Game,72.9575,-8.972225,140.1594,-3.520954,-3.169444,97.95368,642
Testie8,218482,Game,72.9575,-8.972225,140.1594,-3.447651,-3.171168,98.61015,642
Testie8,218648,Game,72.9575,-8.972225,140.1594,-3.387764,-3.171168,99.27429,642
Testie8,218799,Game,72.9575,-8.972225,140.1594,-3.333897,-3.171168,99.87169,642
Testie8,218965,Game,72.9575,-8.972225,140.1594,-3.274014,-3.171168,100.5358,642
Testie8,219114,Game,72.96101,-8.972225,139.6594,-3.220135,-3.171168,101.1333,642
Testie8,219281,Game,72.96625,-8.972225,138.6594,-3.160259,-3.171168,101.7973,642
Testie8,219448,Game,73.08904,-8.972225,137.6683,-3.112362,-3.171168,102.3285,642
Testie8,219598,Game,73.23635,-8.972225,136.7805,-3.106781,-3.171168,102.3904,642
Testie8,219765,Game,73.30555,-8.972225,135.805,-3.098595,-3.171168,102.4812,642
Testie8,219915,Game,73.27362,-8.967223,135.1531,-3.0956,-3.171168,102.5144,642
Testie8,220082,Game,73.2396,-8.967222,134.1538,-3.074646,-3.171168,102.7467,642
Testie8,220248,Game,73.24624,-8.967223,133.1539,-3.033733,-3.171168,103.2004,642
Testie8,220398,Game,73.27138,-8.967223,132.2541,-2.981831,-3.171168,103.7759,642
Testie8,220565,Game,73.29931,-8.967223,131.2545,-2.921963,-3.171168,104.4399,642
Testie8,220715,Game,73.33421,-8.967223,130.3552,-2.868076,-3.171168,105.0375,642
Testie8,220882,Game,73.41316,-8.967223,129.3587,-2.80822,-3.171168,105.7013,642
Testie8,221047,Game,73.54354,-8.967223,128.5022,-2.748348,-3.171168,106.3653,642
Testie8,221198,Game,73.72242,-8.967222,127.6203,-2.694458,-3.171168,106.9629,642
Testie8,221365,Game,74.07623,-8.967223,126.687,-2.658535,-3.171168,107.3613,642
Testie8,221515,Game,74.51127,-8.967222,125.8993,-2.658535,-3.171168,107.3613,642
Testie8,221681,Game,74.87286,-8.967223,125.0152,-2.658535,-3.171168,107.3613,642
Testie8,221848,Game,74.76686,-8.967223,124.0234,-2.658535,-3.171168,107.3613,642
Testie8,221998,Game,74.90716,-8.967223,123.1365,-2.658337,-3.171168,107.3635,642
Testie8,222165,Game,75.1663,-8.967223,122.1708,-2.658337,-3.171168,107.3635,642
Testie8,222315,Game,75.47243,-8.967223,121.3251,-2.658337,-3.171168,107.3635,642
Testie8,222481,Game,75.94068,-8.967223,120.4423,-2.658337,-3.171168,107.3635,642
Testie8,222648,Game,76.79092,-8.967222,120.0885,-2.658337,-3.171168,107.3635,642
Testie8,222798,Game,77.68929,-8.967223,120.0348,-2.658337,-3.171168,107.3635,642
Testie8,222965,Game,78.68784,-8.967223,119.979,-2.658337,-3.171168,107.3635,642
Testie8,223115,Game,79.58657,-8.967223,119.9303,-2.658337,-3.171168,107.3635,642
Testie8,223281,Game,80.58617,-8.967223,119.9052,-2.658337,-3.171168,107.3635,642
Testie8,223448,Game,81.58603,-8.967223,119.8818,-2.658337,-3.171168,107.3635,642
Testie8,223598,Game,82.48299,-8.967223,119.8147,-2.658337,-3.171168,107.3635,642
Testie8,223765,Game,83.46908,-8.967223,119.6502,-2.658337,-3.171168,107.3635,642
Testie8,223914,Game,84.35699,-8.967223,119.5023,-2.658337,-3.171168,107.3635,642
Testie8,224081,Game,85.33566,-8.967222,119.3502,-2.658337,-3.171168,107.3635,642
Testie8,224248,Game,85.90034,-8.967222,119.2116,-2.658337,-3.171168,107.3635,642
Testie8,224398,Game,86.75912,-8.967223,118.9616,-2.658337,-3.171168,107.3635,642
Testie8,224565,Game,87.54546,-8.967223,119.042,-2.658337,-3.171168,107.3635,642
Testie8,224715,Game,87.76642,-8.967223,119.3476,-2.658337,-3.171168,107.3635,642
Testie8,224881,Game,87.76642,-8.967223,119.3476,-2.658337,-3.171168,107.3635,642
Testie8,225048,Game,87.76642,-8.967223,119.3476,-2.658337,-3.171168,107.3635,642
Testie8,225198,Game,88.08678,-8.967223,119.417,-2.658337,-3.171168,107.3635,642
Testie8,225365,Game,89.07161,-8.967222,119.5907,-2.658337,-3.171168,107.3635,642
Testie8,225515,Game,89.95784,-8.967223,119.7475,-2.658337,-3.171168,107.3635,642
Testie8,225681,Game,90.6622,-8.967223,119.3579,-2.658337,-3.171168,107.3635,642
Testie8,225848,Game,90.86895,-8.967223,118.3794,-2.658337,-3.171168,107.3635,642
Testie8,225998,Game,91.04376,-8.967223,117.4965,-2.658337,-3.171168,107.3635,642
Testie8,226165,Game,91.21858,-8.967223,116.6137,-2.658337,-3.171168,107.3635,642
Testie8,226315,Game,91.21858,-8.967223,116.6137,-2.658337,-3.171168,107.3635,642
Testie8,226481,Game,91.21858,-8.967223,116.6137,-2.658337,-3.171168,107.3635,642
Testie8,226648,Game,91.48388,-8.967223,116.7535,-2.658337,-3.171168,107.3635,642
Testie8,226798,Game,92.3135,-8.967223,117.1002,-2.658337,-3.171168,107.3635,642
Testie8,226964,Game,93.28659,-8.967223,117.3308,-2.658337,-3.171168,107.3635,642
Testie8,227115,Game,94.1644,-8.967223,117.5286,-2.658337,-3.171168,107.3635,642
Testie8,227282,Game,95.13107,-8.967223,117.7799,-2.658337,-3.171168,107.3635,642
Testie8,227448,Game,95.68645,-8.967223,118.546,-2.658337,-3.171168,107.3635,642
Testie8,227599,Game,95.67426,-8.967223,119.0454,-2.658337,-3.171168,107.3635,642
Testie8,227765,Game,95.67426,-8.967223,119.0454,-2.658337,-3.171168,107.3635,642
Testie8,227915,Game,95.73061,-8.967223,118.6494,-2.658337,-3.171168,107.3635,642
Testie8,228082,Game,95.86425,-8.967223,117.6585,-2.658337,-3.171168,107.3635,642
Testie8,228248,Game,95.86043,-8.967223,116.6611,-2.658337,-3.171168,107.3635,642
Testie8,228398,Game,95.78043,-8.967223,115.7646,-2.658337,-3.171168,107.3635,642
Testie8,228565,Game,95.69154,-8.967222,114.7686,-2.658337,-3.171168,107.3635,642
Testie8,228715,Game,95.6138,-8.967223,113.8719,-2.658337,-3.171168,107.3635,642
Testie8,228881,Game,95.57125,-8.967223,112.8733,-2.658337,-3.171168,107.3635,642
Testie8,229048,Game,95.61453,-8.967222,111.8742,-2.658337,-3.171168,107.3635,642
Testie8,229198,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,229365,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,229515,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,229681,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,229848,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,229998,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230165,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230315,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230481,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230648,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230798,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,230965,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,231115,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
